GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED,Scenario,Token
sweethome3d,com.eteks.sweethome3d.swing,HomeComponent3D.new LayoutManager() {...},57,0,4,0,11,0,8,0,6,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeComponent3D.new AncestorListener() {...},120,0,8,0,24,0,8,0,4,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeComponent3D.NavigationButton,91,0,0,0,14,0,1,0,1,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.AutoRepeatButton.3.new ActionListener() {...},16,0,0,0,4,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ProportionalLayout.Constraints,24,0,0,0,1,0,1,0,1,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,BackgroundImageWizardStepsPanel.new Runnable() {...},59,0,2,0,18,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.PieceOfFurnitureTopViewIcon,36,0,0,0,11,0,7,0,7,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeComponent3D.new ComponentAdapter() {...},14,0,0,0,5,0,3,0,3,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeComponent3D.new PropertyChangeListener() {...},18,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeComponent3D.new JPanel() {...},8,0,0,0,2,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeComponent3D.new Border() {...},55,0,2,0,10,0,5,0,4,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeComponent3D.new PropertyChangeListener() {...},59,0,2,0,6,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.AbstractModelPreviewComponent,72,0,0,0,17,0,4,0,4,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeComponent3D.new MouseInputAdapter() {...},395,0,58,0,86,0,39,0,10,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},32,0,0,0,5,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},24,0,2,0,4,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},46,0,2,0,8,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},26,0,2,0,5,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ColorButton.2.new ActionListener() {...},15,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},34,0,0,0,5,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ColorButton.2.new AbstractAction() {...},11,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureCatalogListPanel.11.new Runnable() {...},14,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},43,0,4,0,7,0,4,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureTable.FurnitureTableModel.new CollectionListener() {...},158,0,27,0,35,0,18,0,4,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},34,0,0,0,5,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},43,0,4,0,7,0,4,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},34,0,0,0,5,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},43,0,4,0,7,0,4,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomePane.15.new SelectionListener() {...},10,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},19,0,2,0,4,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},32,0,0,0,5,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},24,0,2,0,4,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},17,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ItemListener() {...},17,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,TextureChoiceComponent.TexturePanel.new AbstractListModel() {...},18,0,0,0,3,0,3,0,3,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,WizardPane.new PropertyChangeListener() {...},15,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},34,0,0,0,5,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,TextureChoiceComponent.TexturePanel.new Icon() {...},11,0,0,0,4,0,4,0,4,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,TextureChoiceComponent.TexturePanel.new ComponentAdapter() {...},18,0,0,0,4,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ResourceAction.AbstractDecoratedAction,60,0,0,0,19,0,9,0,9,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,LevelPanel,805,0,34,0,105,0,22,0,5,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},17,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},21,0,0,0,4,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},19,0,2,0,4,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},15,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel.15.new Runnable() {...},78,0,2,0,11,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,SwingViewFactory,189,0,6,0,32,0,29,0,26,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomePane.26.new Runnable() {...},60,0,8,0,11,0,6,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,TextureChoiceComponent.TexturePanel.new ActionListener() {...},13,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,WizardPane.new PropertyChangeListener() {...},15,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,TextureChoiceComponent.TexturePanel.new TransferHandler() {...},39,0,0,0,10,0,3,0,3,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,WizardPane.new PropertyChangeListener() {...},17,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,TextureChoiceComponent.TexturePanel.new ActionListener() {...},18,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,WizardPane.new PropertyChangeListener() {...},17,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,TextureChoiceComponent.TexturePanel.new ActionListener() {...},18,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,WizardPane.new PropertyChangeListener() {...},15,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,WizardPane.new BevelBorder() {...},82,0,0,0,13,0,3,0,3,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,WizardPane.new JLabel() {...},45,0,0,0,7,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,TextureChoiceComponent.TexturePanel.new JLabel() {...},37,0,6,0,12,0,6,0,3,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,WizardPane.new ActionListener() {...},36,0,4,0,8,0,4,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,TextureChoiceComponent.TexturePanel.new ListSelectionListener() {...},49,0,12,0,8,0,8,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,WizardPane.new ActionListener() {...},13,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},32,0,0,0,5,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeTransferableList,54,0,2,0,15,0,6,0,5,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},24,0,2,0,4,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomePane.FurnitureCatalogViewChangeListener,79,0,6,0,22,0,5,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},19,0,2,0,4,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},19,0,2,0,4,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},15,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},19,0,2,0,4,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},19,0,2,0,4,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},15,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,PlanComponent.PieceOfFurnitureModelIcon.new ModelManager.ModelObserver() {...},90,0,6,0,19,0,6,0,3,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new ChangeListener() {...},39,0,0,0,5,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,HomeFurniturePanel.new PropertyChangeListener() {...},37,0,4,0,5,0,4,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel,2584,0,33,0,295,0,38,0,21,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedTextureWizardStepsPanel,1060,0,25,0,160,0,26,0,13,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureCatalogListPanel,684,0,30,0,122,0,29,0,14,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,PrintPreviewPanel.new ResourceAction() {...},23,0,0,0,4,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ColorButton,87,0,12,0,24,0,11,0,5,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,PrintPreviewPanel.new AbstractBorder() {...},98,0,2,0,10,0,4,0,3,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,PrintPreviewPanel.new ResourceAction() {...},23,0,0,0,4,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,PrintPreviewPanel.new JToolBar() {...},7,0,0,0,2,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.AbstractModelPreviewComponent.new PropertyChangeListener() {...},25,0,0,0,4,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.AbstractModelPreviewComponent.new PropertyChangeListener() {...},16,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.AbstractModelPreviewComponent.new PropertyChangeListener() {...},207,0,4,0,26,0,4,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.AbstractModelPreviewComponent.new PropertyChangeListener() {...},16,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,PhotoPanel.LanguageChangeListener,36,0,2,0,11,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ImportedFurnitureWizardStepsPanel.RotationPreviewComponent.new AncestorListener() {...},48,0,2,0,10,0,5,0,4,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,VideoPanel.ActionType,134,0,0,0,2,0,1,0,1,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,FurnitureCatalogListPanel.CatalogCellRenderer,369,0,26,0,78,0,25,0,12,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,PrintPreviewPanel,325,0,10,0,71,0,13,0,8,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ResourceAction.AbstractDecoratedAction.new PropertyChangeListener() {...},40,0,4,0,9,0,4,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,ResourceAction.PopupMenuItemAction,41,0,10,0,13,0,7,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,InterruptedPrinterException,7,0,0,0,4,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.swing,AutoCompleteTextField.AutoCompleteDocument.new Comparator() {...},15,0,0,0,2,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,FileUserPreferences.4.new Runnable() {...},21,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultHomeInputStream.HomeObjectInputStream,84,0,6,0,18,0,5,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultHomeOutputStream,499,0,46,0,106,0,33,0,10,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,FileUserPreferences.new Runnable() {...},55,0,4,0,9,0,4,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,FileUserPreferences.new Runnable() {...},55,0,4,0,9,0,4,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,FileUserPreferences.new PropertyChangeListener() {...},28,0,0,0,5,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,FileUserPreferences.new FileFilter() {...},9,0,0,0,2,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,FileUserPreferences.new Executor() {...},9,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,FileUserPreferences.new FileFilter() {...},34,0,4,0,6,0,4,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,AutoRecoveryManager,485,0,46,0,121,0,32,0,9,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,FileUserPreferences.PortablePreferences,138,0,4,0,41,0,15,0,13,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultHomeInputStream,111,0,18,0,29,0,13,0,4,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultHomeOutputStream.HomeObjectOutputStream,138,0,26,0,29,0,15,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultTexturesCatalog.PropertyKey,101,0,0,0,12,0,3,0,3,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultUserPreferences,338,0,12,0,55,0,15,0,9,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,AutoRecoveryManager.new TimerTask() {...},18,0,2,0,4,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,AutoRecoveryManager.new Runnable() {...},41,0,2,0,7,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,AutoRecoveryManager.new Comparator() {...},16,0,2,0,4,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,AutoRecoveryManager.new PropertyChangeListener() {...},21,0,2,0,4,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,AutoRecoveryManager.new PropertyChangeListener() {...},10,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,AutoRecoveryManager.new FileFilter() {...},18,0,4,0,3,0,4,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,AutoRecoveryManager.new Thread() {...},12,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,AutoRecoveryManager.new CollectionListener() {...},25,0,2,0,5,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,AutoRecoveryManager.new ThreadFactory() {...},16,0,0,0,4,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultPatternTexture,85,0,4,0,21,0,10,0,8,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,ContentRecording,34,0,0,0,4,0,1,0,1,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,FileUserPreferences.5.new Runnable() {...},21,0,0,0,3,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,AutoRecoveryManager.3.new Runnable() {...},39,0,2,0,9,0,3,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultFurnitureCatalog.new FileFilter() {...},9,0,0,0,2,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultFurnitureCatalog.new ResourceBundle() {...},50,0,0,0,6,0,3,0,3,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,HomeURLContent,4,0,0,0,2,0,1,0,1,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultFurnitureCatalog,1422,0,88,0,243,0,64,0,20,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultTexturesCatalog.new FileFilter() {...},9,0,0,0,2,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultTexturesCatalog.new ResourceBundle() {...},50,0,0,0,6,0,3,0,3,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,FileUserPreferences,3059,0,210,0,516,0,147,0,42,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,AutoRecoveryManager.9.new Runnable() {...},30,0,0,0,6,0,2,0,2,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultTexturesCatalog,473,0,36,0,103,0,33,0,15,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,HomeFileRecorder,291,0,16,0,66,0,14,0,6,0,scenario4,2000
sweethome3d,com.eteks.sweethome3d.io,DefaultFurnitureCatalog.PropertyKey,453,0,0,0,44,0,3,0,3,0,scenario4,2000
rif,com.densebrain.rif.client.service.types,Invoke,91,0,0,0,21,0,9,0,9,0,original,2000
rif,com.densebrain.rif.client.service.types,Invoke.Factory,179,0,30,0,46,0,18,0,3,0,original,2000
rif,com.densebrain.rif.client.service.types,InvokeResponse.Factory,87,0,14,0,24,0,10,0,3,0,original,2000
rif,com.densebrain.rif.client.service.types,InvokeResponse,49,0,0,0,11,0,5,0,5,0,original,2000
rif,com.densebrain.rif.server,RIFImplementationManager,155,0,10,0,27,0,10,0,5,0,original,2000
rif,com.densebrain.rif.server,RIFService,81,0,0,0,19,0,2,0,2,0,original,2000
rif,com.densebrain.rif.server,RIFServer,57,0,0,0,14,0,4,0,4,0,original,2000
rif,com.densebrain.rif.util,ObjectUtility,80,0,0,0,26,0,5,0,5,0,original,2000
rif,com.densebrain.rif.client.service,RIFServiceStub,408,0,24,0,116,0,27,0,15,0,original,2000
rif,com.densebrain.rif.server.transport,WebServiceDescriptor,88,0,14,0,31,0,16,0,9,0,original,2000
rif,com.densebrain.rif.server.transport,WebServiceContainer,215,0,10,0,61,0,16,0,11,0,original,2000
rif,com.densebrain.rif.server.test,TestWS,3,0,0,0,1,0,1,0,1,0,original,2000
rif,com.densebrain.rif.client,RIFManagerFactory,70,0,4,0,16,0,8,0,6,0,original,2000
rif,com.densebrain.rif.client,RIFInvoker,766,0,44,0,118,0,28,0,6,0,original,2000
rif,com.densebrain.rif.client,RIFManager,78,0,4,0,19,0,6,0,4,0,original,2000
rif,com.densebrain.rif.client,RIFClassLoader,31,0,0,0,7,0,3,0,3,0,original,2000
heal,org.heal.servlet.registration,ModifyRegistrationAction,407,0,70,0,96,0,39,0,4,0,scenario3,2000
heal,org.heal.servlet.registration,RegistrationAction,673,0,98,0,156,0,53,0,4,0,scenario3,2000
heal,org.heal.servlet.registration,UpdateRegistrationAction,587,0,98,0,150,0,53,0,4,0,scenario3,2000
heal,org.heal.module.download,DownloadQueueBean,124,0,10,0,38,0,22,0,17,0,scenario3,2000
heal,org.heal.module.download,DownloadDAO,357,0,45,0,97,0,33,0,10,0,scenario3,2000
heal,org.heal.module.oai.provider.basic,BasicResumptionToken,583,0,46,0,158,0,45,0,22,0,scenario3,2000
heal,org.heal.module.oai.provider.basic,BasicSet,21,0,0,0,8,0,4,0,4,0,scenario3,2000
heal,org.heal.module.oai.provider,OAIErrorCode,65,0,0,0,15,0,4,0,4,0,scenario3,2000
heal,org.heal.module.oai.provider,OAIProvider,938,0,116,0,198,0,71,0,13,0,scenario3,2000
heal,org.heal.module.oai.provider,OAIGranularity,57,0,0,0,13,0,6,0,6,0,scenario3,2000
heal,org.heal.module.oai.provider,ValidatedInput,32,0,0,0,10,0,1,0,1,0,scenario3,2000
heal,org.heal.module.browse,BrowseDAO,629,0,24,0,177,0,21,0,9,0,scenario3,2000
heal,org.heal.module.browse,BrowseResultsBean,63,0,0,0,25,0,13,0,13,0,scenario3,2000
heal,org.heal.module.browse,CategoryBean,33,0,0,0,13,0,7,0,7,0,scenario3,2000
heal,org.merlot.fedsearch.wsdl,SearchServiceBindingStub,538,0,28,0,128,0,21,0,7,0,scenario3,2000
heal,org.merlot.fedsearch.wsdl,MerlotSearchLocator,209,0,12,0,52,0,21,0,15,0,scenario3,2000
heal,org.heal.servlet.upload,PreviewUploadAction,1435,0,116,0,345,0,71,0,13,0,scenario3,2000
heal,org.heal.servlet.upload,SimpleUploadAction,405,0,20,0,95,0,17,0,7,0,scenario3,2000
heal,org.heal.servlet.upload,ShowUploadFormAction,45,0,4,0,11,0,5,0,3,0,scenario3,2000
heal,org.heal.servlet.upload,AlphanumericFileRenamePolicy,0,40,0,0,0,5,0,3,0,3,scenario3,2000
heal,org.heal.module.oai.provider.verb,OAIVerb,135,0,6,0,21,0,13,0,10,0,scenario3,2000
heal,org.heal.module.oai.provider.verb,ListRecords,148,0,30,0,33,0,18,0,3,0,scenario3,2000
heal,org.heal.module.oai.provider.verb,GetRecord,144,0,20,0,26,0,13,0,3,0,scenario3,2000
heal,org.heal.module.oai.provider.verb,ListIdentifiers,138,0,30,0,29,0,18,0,3,0,scenario3,2000
heal,org.heal.module.oai.provider.verb,ListSets,121,0,18,0,34,0,12,0,3,0,scenario3,2000
heal,org.heal.module.oai.provider.verb,ListMetadataFormats,153,0,18,0,37,0,12,0,3,0,scenario3,2000
heal,org.heal.module.oai.provider.verb,Identify,124,0,6,0,32,0,7,0,4,0,scenario3,2000
heal,org.heal.module.catalog,QueueDAO,472,0,40,0,163,0,35,0,15,0,scenario3,2000
heal,org.heal.module.catalog,QueuedRecordBean,43,0,0,0,18,0,11,0,11,0,scenario3,2000
heal,org.heal.servlet.cataloger,EditCopyrightHolderAction,62,0,8,0,18,0,7,0,3,0,scenario3,2000
heal,org.heal.servlet.cataloger,EditContextURLAction,62,0,8,0,18,0,7,0,3,0,scenario3,2000
heal,org.heal.servlet.cataloger,ContributorRecordModifier,128,0,8,0,39,0,8,0,4,0,scenario3,2000
heal,org.heal.servlet.cataloger,CopyrightHolderRecordModifier,72,0,8,0,23,0,8,0,4,0,scenario3,2000
heal,org.heal.servlet.cataloger,RelationRecordModifier,175,0,22,0,48,0,18,0,7,0,scenario3,2000
heal,org.heal.servlet.cataloger,ShowCatalogQueueAction,34,0,2,0,11,0,4,0,3,0,scenario3,2000
heal,org.heal.servlet.cataloger,EditMetadataAction,212,0,24,0,53,0,15,0,3,0,scenario3,2000
heal,org.heal.servlet.cataloger,ControlledVocabularyRecordModifier,206,0,28,0,58,0,18,0,4,0,scenario3,2000
heal,org.heal.servlet.cataloger,CreateMetadataAction,341,0,30,0,90,0,20,0,5,0,scenario3,2000
heal,org.heal.servlet.cataloger,CancelEditMetadataAction,31,0,4,0,11,0,5,0,3,0,scenario3,2000
heal,org.heal.servlet.cataloger,SaveControlledVocabularyMultipleAction,232,0,28,0,55,0,19,0,5,0,scenario3,2000
heal,org.heal.servlet.cataloger,ContextURLRecordModifier,81,0,8,0,25,0,8,0,4,0,scenario3,2000
heal,org.heal.servlet.cataloger,ModifyCatalogQueueEntryAction,168,0,18,0,50,0,13,0,4,0,scenario3,2000
